comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.22;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.007514;NA;.010405;.010584;.010571;.020000;6;73
2.24;262;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.005916;NA;.012468;.009864;.009851;.020000;6;95
1.96;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.007287;NA;.008897;.011560;.011548;.020000;6;66
1.97;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.004604;NA;.013978;.010774;.010754;.020000;6;110
1.96;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.014032;NA;.011864;.012652;.012645;.030000;6;64
1.96;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.004036;NA;.011197;.009612;.009601;.010000;6;105
2.26;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.013615;NA;.011104;.013305;.013301;.030000;6;60
2.08;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.007307;NA;.010860;.013564;.013552;.020000;6;68
1.97;262;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.008358;NA;.013717;.012342;.012330;.020000;6;84
2.08;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;0;1;.007406;NA;.012001;.012224;.012211;.020000;6;77
2.13;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.005654;NA;.013637;.012143;.012132;.020000;6;85
2.27;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;1.013899;NA;.011198;.016886;.016866;1.030000;6;1
2.08;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.008034;NA;.014487;.012160;.012148;.020000;6;87
2.08;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.005671;NA;.014771;.011444;.011440;.020000;6;95
2.27;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.012721;NA;.010336;.012442;.012434;.020000;6;57
2.08;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.012909;NA;.011019;.012559;.012547;.030000;6;60
2.28;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.004923;NA;.013255;1.040374;1.040364;1.050000;7;1
2.10;263;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.006005;NA;.011957;.013168;.013156;.020000;6;72
2.12;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.005308;NA;.016009;.013816;.013811;.020000;6;95
2.22;264;1;0;1;32;57;1;0;5;10000;10000;0;25000;100;0;0;1;1;.018677;NA;.009006;.021594;.021575;.040000;6;36
