comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000255      NA          .000036           .000035             .000056            .000416              3             533
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000481      NA          .000062           .000091             .000223            .000416              3             563
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000280      NA          .000052           .000089             .000121            .000416              3             588
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000479      NA          .000032           .000069             .000113            .000416              3             394
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000256      NA          .000029           .000055             .000110            .000416              3             443
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000262      NA          .000040           .000045             .000062            .000416              3             621
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000265      NA          .000054           .000065             .000089            .000416              3             618
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000263      NA          .000077           .000123             .000206            .000416              3             611
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000223      NA          .000039           .000060             .000100            .000416              3             628
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              25000            27          0           1           0               16            .000263      NA          .000052           .000144             .000196            .000416              3             452
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000258      NA          .000040           .000059             .000131            .000416              3             540
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000250      NA          .000039           .000037             .000058            .000416              3             606
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000241      NA          .000043           .000040             .000059            .000416              3             593
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000270      NA          .000046           .000151             .000201            .000416              3             500
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000205      NA          .000059           .000086             .000111            .000416              6             813
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000493      NA          .000064           .000140             .000337            .000833              3             454
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000529      NA          .000041           .000047             .000088            .000833              3             409
0.02          3                  1                  0    4        512       43        1         0         5         1000      1000      0              10000            27          0           1           0               16            .000229      NA          .000036           .000078             .000132            .000416              3             482
