comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.14;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.005808;NA;.002098;.001216;.001204;.010000;4;60
2.18;259;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.006303;NA;.001630;.001130;.001116;.010000;4;50
2.22;259;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.006254;NA;.001548;.000942;.000931;.010000;4;54
2.02;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.011585;NA;.001249;.006006;.005998;.020000;4;28
2.22;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.011599;NA;.001679;.001278;.001269;.010000;4;40
2.16;261;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.006166;NA;.001682;.001180;.001169;.010000;4;60
2.00;261;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.006242;NA;.001183;.000939;.000927;.010000;4;54
2.01;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.006234;NA;.001959;.001284;.001272;.010000;4;50
2.16;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.004791;NA;.001697;.000802;.000798;0;3;55
2.17;261;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;0;1;.017027;NA;.001113;.001011;.001003;.020000;4;27
2.00;261;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;1;1;.006406;NA;.001937;.001345;.001333;.010000;3;54
1.97;261;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;1;1;.003665;NA;.001787;.001188;.001177;0;3;77
1.99;260;1;0;1;32;55;1;0;5;10000;10000;0;25000;10000;0;0;1;1;.011282;NA;.000633;.001540;.001519;.010000;4;25
