comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.28;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.012584;.008472;.005409;.009384;.009381;.030000;9;64
2.13;266;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.014096;.009148;.005393;.008329;.008326;.030000;8;62
2.15;269;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.013239;.009332;.003623;.010481;.010478;.030000;9;47
2.35;266;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.023986;.008932;.004050;.011909;.011906;.040000;9;36
2.31;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.018793;.009396;.005258;.011522;.011519;.040000;9;50
2.25;266;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.018734;.008752;.005461;.010897;.010895;.040000;9;51
2.14;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.018699;.007597;.004183;.007695;.007692;.030000;9;48
2.36;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.013386;.008929;.003098;.011940;.011938;.030000;8;48
2.03;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.013031;.009164;.004182;.010469;.010467;.030000;9;56
2.30;267;1;0;1;32;65;1;0;5;10000;10000;0;25000;100;1;0;0;16;.018501;.008394;.002657;.012356;.012354;.040000;8;41
2.16;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.012904;.010299;.005870;.011255;.011252;.030000;8;60
2.18;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.014000;.009279;.005098;.012276;.012273;.030000;9;58
2.35;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.013128;.008540;.004372;.011602;.011596;.030000;8;56
2.35;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.018425;.008410;.003321;.011076;.011071;.040000;8;40
2.36;266;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.011476;.011087;.005504;.009545;.009540;.030000;8;70
2.31;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.018893;.011243;.005695;.010905;.010902;.040000;8;51
2.26;266;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.014021;.008029;.003720;.011171;.011168;.030000;8;55
2.16;267;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.011368;.008526;.005348;.011928;.011925;.030000;9;61
2.46;266;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.024025;.008521;.003857;.008242;.008240;.040000;9;41
2.28;266;1;0;1;32;65;1;0;5;10000;10000;0;10000;100;1;0;0;16;.017523;.008475;.004607;.009621;.009619;.030000;9;50
2.12;266;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.030217;.012848;.004315;.017519;.017517;.060000;8;28
2.14;266;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.020468;.012402;.003938;.016569;.016549;.050000;8;35
2.12;267;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.010968;.012297;.004258;.015364;.015361;.040000;9;50
2.29;267;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.020849;.011733;.004292;.016171;.016169;.050000;9;40
2.28;267;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.014049;.012841;.005528;.016429;.016424;.040000;9;46
2.13;265;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.025485;.013282;.004364;.017864;.017861;.060000;9;33
2.34;267;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.015017;.012069;.005142;.014294;.014291;.040000;8;50
2.13;265;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.014748;.013185;.005308;.019900;.019897;.050000;9;40
2.20;266;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.014231;.013418;.005069;.018012;.018009;.040000;9;40
2.13;267;1;0;1;32;65;1;0;5;10000;10000;0;1000;100;1;0;0;16;.013712;.012279;.003696;.018127;.018125;.040000;9;40
2.19;266;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.063655;.057896;.004401;.139798;.139793;.260000;8;7
2.29;266;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.050873;.070284;.006164;.137579;.137575;.260000;9;8
2.21;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.051101;.070710;.006696;.111648;.111644;.230000;9;10
2.14;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.086578;.033214;.005969;.123427;.123423;.240000;9;8
2.32;266;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.048684;.071535;.006298;.141093;.141088;.260000;9;8
2.14;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.069213;.057281;.005757;.138217;.138213;.260000;8;8
2.31;266;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.050405;.070239;.006808;.133220;.133215;.250000;9;8
2.16;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.050713;.071124;.007584;.113445;.113440;.240000;9;10
2.49;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.087252;.033634;.003969;.114069;.114064;.240000;9;9
2.39;267;1;0;1;32;65;1;0;5;10000;10000;0;100;100;1;0;0;16;.069131;.051792;.007381;.111419;.111414;.230000;9;10
