comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000239;NA;.000039;.000079;.000131;.000416;3;526
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000481;NA;.000053;.000112;.000212;.000833;3;442
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000215;NA;.000043;.000040;.000054;.000416;3;626
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000256;NA;.000039;.000038;.000054;.000416;3;607
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000474;NA;.000039;.000065;.000124;.000416;3;431
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000259;NA;.000039;.000036;.000080;.000416;3;700
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000261;NA;.000033;.000077;.000117;.000416;3;482
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000181;NA;.000037;.000060;.000102;.000416;3;607
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000164;NA;.000042;.000039;.000049;.000416;3;715
0.02;3;1;0;4;512;43;1;0;5;1000;1000;0;25000;27;0;1;0;16;.000270;NA;.000048;.000045;.000060;.000416;3;612
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003283;NA;.000164;.018143;.018871;.022500;3;30
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003214;NA;.000154;.018163;.018910;.022083;3;30
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003611;NA;.000110;.018144;.018890;.022500;3;23
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003202;NA;.000162;.018181;.018946;.022083;3;31
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003193;NA;.000158;.018178;.018927;.022083;3;31
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003218;NA;.000144;.018167;.018915;.022500;3;30
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003142;NA;.000142;.018244;.018929;.022083;3;27
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003495;NA;.000155;.018058;.018879;.022500;3;29
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003011;NA;.000171;.018376;.019131;.022083;3;32
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003212;NA;.000156;.018163;.018904;.022083;3;31
0.02;3;1;0;4;512;43;1;0;5;1000;1000;25;25000;27;0;1;0;16;.003184;NA;.000131;.018171;.018914;.022500;3;28
0.02;3;1;0;4;512;43;1;0;5;1000;1000;50;25000;27;0;1;0;16;.006724;NA;.000165;.036216;.037644;.044583;3;15
0.02;3;1;0;4;512;43;1;0;5;1000;1000;50;25000;27;0;1;0;16;.006474;NA;.000135;.036227;.037636;.044166;3;13
0.02;3;1;0;4;512;43;1;0;5;1000;1000;50;25000;27;0;1;0;16;.006564;NA;.000164;.036144;.037637;.044166;3;16
