comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.49          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006881      NA          .008935           .130487             .130475            .140000              4             9
2.53          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006834      NA          .007855           .131892             .131880            .140000              4             9
2.50          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .005392      NA          .008640           .222669             .222657            .230000              4             6
2.58          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .004223      NA          .008378           .174454             .174443            .180000              4             7
2.51          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .013001      NA          .008625           .125770             .125761            .140000              4             10
2.60          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .008000      NA          .007562           .167178             .167167            .170000              4             7
2.35          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .005691      NA          .008917           .181073             .181068            .190000              4             7
2.37          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006726      NA          .009859           .175897             .175885            .180000              4             8
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006775      NA          .008970           .134113             .134101            .140000              4             9
2.32          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           0               16            .006840      NA          .008617           .231977             .231965            .240000              4             5
2.49          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .006816      NA          .009194           3.894625            3.894613           3.900000             4             0
2.34          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            1.021206     NA          .016705           3.362254            3.362233           4.380000             4             0
2.33          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .007290      NA          .005624           1.829439            1.829427           1.840000             4             0
2.35          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .003553      NA          .008296           3.641138            3.641125           3.640000             4             0
2.35          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            1.007858     NA          .007903           3.946591            3.946569           4.950000             4             0
2.54          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            1.017223     NA          .014983           3.874844            3.874831           4.890000             4             0
2.33          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .012168      NA          .007299           2.484294            2.484290           2.500000             4             0
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .006781      NA          .009283           3.022150            3.022146           3.030000             4             0
2.33          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .003385      NA          .009024           2.079771            2.079766           2.080000             4             0
2.33          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           1               16            .008082      NA          .010094           3.614173            3.614169           3.620000             4             0
2.50          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            1.041883     NA          .017130           6.397205            6.397184           7.440000             4             0
2.33          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .006674      NA          .006898           6.929842            6.929827           6.940000             4             0
2.47          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .003782      NA          .007921           6.333570            6.333551           6.340000             6             0
2.61          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .007365      NA          .007982           7.925728            7.925717           7.930000             4             0
2.32          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .012210      NA          .007253           5.264097            5.264093           5.280000             4             0
2.34          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .017526      NA          .006656           5.396587            5.396568           5.410000             4             0
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            1.011679     NA          .007868           7.668342            7.668331           8.680000             5             0
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .012256      NA          .008132           5.857647            5.857634           5.870000             4             0
2.56          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            1.027738     NA          .011339           4.620827            4.620815           5.650000             4             0
2.36          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           2               16            .004314      NA          .008151           7.418818            7.418806           7.420000             4             0
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            1.027507     NA          .016214           12.018069           12.018052          13.050000            4             0
2.53          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            .006560      NA          .010160           11.300461           11.300447          11.310000            4             0
2.51          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            1.027677     NA          .013997           14.372057           14.372036          15.400000            4             0
2.49          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            1.029128     NA          .013916           12.933850           12.933837          13.960000            6             0
2.43          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            .007325      NA          .009103           16.810636           16.810632          16.820000            4             0
2.48          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            .017614      NA          .007817           16.275279           16.275275          16.290000            4             0
2.35          279                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            .004074      NA          .006516           15.210146           15.210138          15.210000            4             0
2.34          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            1.010822     NA          .011534           14.389642           14.389620          15.400000            4             0
2.34          281                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            1.004881     NA          .014482           13.456282           13.456269          14.460000            4             0
2.35          280                1                  0    1        32        49        1         0         5         0         0         0              25000            1000        0           0           5               16            .004884      NA          .007488           19.206096           19.206084          19.210000            4             0
2.40          282                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .012345      NA          .007521           .123687             .123669            .140000              4             9
2.36          281                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .006946      NA          .008456           .124622             .124611            .130000              4             9
2.39          282                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .012585      NA          .010917           .117245             .117242            .130000              4             12
2.62          282                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .006856      NA          .006108           .115306             .115303            .120000              4             7
2.52          281                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .006925      NA          .006311           .114077             .114073            .120000              4             8
2.37          282                1                  0    1        32        50        1         0         5         0         0         0              25000            1000        0           0           0               16            .007119      NA          .010122           .115357             .115352            .120000              4             12
