comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000482      NA          .000023           .000036             .000209            .000416              5             438
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000259      NA          .000035           .000019             .000052            .000416              3             518
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000475      NA          .000018           .000109             .000182            .000833              3             300
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000264      NA          .000022           .000070             .000102            .000416              3             486
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000260      NA          .000020           .000115             .000140            .000416              3             450
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000250      NA          .000037           .000021             .000040            .000416              3             606
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000268      NA          .000025           .000018             .000043            .000416              3             506
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000257      NA          .000025           .000087             .000101            .000416              3             468
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000477      NA          .000030           .000028             .000188            .000833              3             435
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           0               1             .000261      NA          .000041           .000021             .000051            .000416              3             784
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .043554      NA          .000034           .001898             .041956            .043750              3             7
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .126172      NA          .000033           .005279             .042697            .126250              3             2
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042904      NA          .000032           .003903             .042356            .042916              3             8
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042482      NA          .000056           .003517             .041674            .042916              3             9
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042979      NA          .000050           .003588             .042705            .043333              9             11
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042655      NA          .000066           .005327             .125815            .126250              3             3
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042696      NA          .000052           .001804             .041972            .042916              3             9
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .126487      NA          .000043           .003543             .042251            .126666              3             3
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042926      NA          .000035           .000021             .000059            .043333              3             8
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           1               1             .042467      NA          .000030           .001791             .041978            .042500              3             8
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           2               1             .042101      NA          .000050           .005455             .042843            .043333              3             8
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           2               1             .127272      NA          .000057           .008803             .043038            .127500              5             3
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           2               1             .042158      NA          .000048           .001772             .041896            .042500              3             9
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           2               1             .043156      NA          .000026           .007116             .042795            .043333              3             7
0.02          3                  1                  0    4        512       40        1         0         2         10000     10000     0              25000            1           0           1           2               1             .085035      NA          .000043           .005270             .042068            .085416              3             4
