comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.24          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .006214      NA          .001645           .001107             .001085            .010000              4             66
2.02          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .005492      NA          .001187           .000372             .000367            .010000              3             60
1.99          259                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .005213      NA          .001945           .000947             .000934            .010000              4             70
2.01          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .006039      NA          .002557           .001339             .001326            .010000              4             60
2.15          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .016426      NA          .000643           .003216             .003209            .020000              4             18
2.27          259                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .006236      NA          .001526           .000994             .000990            .010000              3             50
1.98          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .011471      NA          .000914           .001698             .001690            .010000              4             41
1.99          261                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .005137      NA          .001628           .001122             .001117            .010000              3             60
2.02          261                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .003794      NA          .001606           .000672             .000660            0                    4             75
2.21          260                1                  0    1        32        55        1         0         5         10000     10000     0              25000            10000       0           0           0               1             .005152      NA          .001887           .000905             .000893            0                    4             66
2.01          261                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .090049      NA          .001643           .051187             .051178            .140000              4             3
2.00          260                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .088910      NA          .001633           .051140             .051137            .140000              3             3
2.02          260                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .075392      NA          .001385           .051161             .051157            .130000              3             5
2.10          260                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .075926      NA          .001749           .051158             .051153            .130000              3             4
2.18          261                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .075089      NA          .001852           .051410             .051399            .130000              4             6
2.20          260                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .077890      NA          .001889           .051176             .051171            .130000              3             3
2.02          259                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .081823      NA          .002048           .051210             .051198            .130000              4             5
2.07          259                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .076795      NA          .002165           .051227             .051211            .130000              4             5
2.29          261                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .089893      NA          .001399           .051055             .051046            .140000              4             4
2.14          261                1                  0    1        32        55        1         0         5         10000     10000     25             25000            10000       0           0           0               1             .077221      NA          .001534           .051204             .051192            .130000              4             5
2.22          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .153730      NA          .001784           .101229             .101218            .250000              3             2
1.98          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .153606      NA          .001974           .101135             .101113            .250000              4             2
1.99          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .161096      NA          .001609           .101191             .101181            .260000              4             1
2.00          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .155394      NA          .001635           .101288             .101275            .260000              4             2
2.09          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .154933      NA          .001912           .101262             .101257            .260000              3             2
2.14          259                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .156244      NA          .001512           .101172             .101152            .260000              4             1
2.18          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .154862      NA          .002094           .101239             .101225            .260000              4             2
2.19          260                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .148490      NA          .002210           .101279             .101257            .250000              4             2
2.02          261                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .164893      NA          .001677           .101196             .101175            .260000              4             1
2.08          260                1                  0    1        32        55        1         0         5         10000     10000     50             25000            10000       0           0           0               1             .150390      NA          .001369           .101040             .101021            .250000              4             1
2.20          261                1                  0    1        32        55        1         0         5         10000     10000     75             25000            10000       0           0           0               1             .234976      NA          .001994           .151294             .151282            .380000              4             1
2.00          261                1                  0    1        32        55        1         0         5         10000     10000     75             25000            10000       0           0           0               1             .228406      NA          .001318           .150968             .150946            .380000              4             1
2.14          261                1                  0    1        32        55        1         0         5         10000     10000     75             25000            10000       0           0           0               1             .218387      NA          .001691           .151182             .151170            .370000              3             2
1.98          260                1                  0    1        32        55        1         0         5         10000     10000     75             25000            10000       0           0           0               1             .226764      NA          .001862           .151112             .151105            .380000              3             1
